Semester,Year,Area,Course #,Course Title,Time,Location,Credits,Enroll Limits,Instructors,Section #,Waitlist,Curriculum Category,Notes,Delivery Mode
SP,2023,SCI,SCI1260_AHS E2160,"SCI1260_AHSE2160: The Intersection of Biology, Art and Technology",TF 9:20am-12:00pm,"313
406",8,20,"Donis-Keller, Helen",01,5.0,"SCI - Bio Foundation &
AHS Elective",8 credit course,
SP,2023,SCI,SCI1320,SCI1320: Paper Panacea: Part I with Laboratory,MR 9:20am-12:00pm,"409
413",4,16,"Vanasupa, Linda",01,,"SCI - MatSci Chem
Requirement",,
SP,2023,SCI,SCI1410,SCI1410: Materials Science and Solid State Chemistry,TR 6:00pm-8:40pm,413,4,21,"Neal, Matt",01,10.0,"SCI - MatSci Chem
Requirement",,
SP,2023,SCI,SCI1440,"SCI1440 Materials Creation, Consumption, and Impact",TF 9:20am-12:00pm,413,4,21,"Stolk, Jon",01,10.0,"SCI - MatSci Chem
Requirement",,
SP,2023,ADMIN,AWAY1000,AWAY1000: The Study Away Program,,,4,,Administration,01,,,Enroll in this course if you will be studying away in the spring 2023 semester,
SP,2023,ADMIN,OIP1000,The Olin Internship Practicuum I,,,1,,"Alcott, Suzanne",01,,,See Post Graduate Planning to Enroll,
SP,2023,ADMIN,OIP1001,The Olin Internship Practicuum II,,,1,,"Alcott, Suzanne",01,,,See Post Graduate Planning to Enroll,
SP,2015,AHS,AHSE 0112,The Olin Conductorless Orchestra,R 6:45-9:00pm,"AC304, AC305,
AC318",1,25.0,Dabby,01,,,,
SP,2015,AHS,AHSE 2131,Responsive Drawing and Visual Thinking,TF 10:50- 12:30p,AC313,4,15.0,Donis-Keller,01,,,,
SP,2015,AHS,AHSE 2199,"Special Topics in Arts, Humanities and Social Sciences:
Foundations of Psychology",TF 10:50- 12:30p,AC128,4,24.0,Adler,01,,,Waitlist Available,
SP,2015,AHS,AHSE 2199B,"Special Topics in Arts, Humanities and Social Sciences:
Digital Documentary Storytelling",MR 10:50- 12:30p,AC326,2,15.0,Vitols,01,,,Session I,
SP,2015,AHS,AHSE 2199C,"Special Topics in Arts, Humanities and Social Sciences:
Hacktivism: Hacking for the Greater Good",MR 10:50- 12:30p,AC326,2,15.0,Vitols,01,,,Session II,
SP,2015,AHS,AHSE 3100,Issues in Leadership and Ethics,R 6-8:00pm,AC326,2,8.0,"Miller, R.",01,,,,
SP,2015,AHS,AHSE 3190,"Arts, Humanities, Social Sciences Capstone Preparatory Workshop",,,1,20.0,Epstein,01,,,,
SP,2015,AHS,AHSE 4190,"Arts, Humanities, Social Sciences Capstone",T 9:10-10:40a,CC214,4,15.0,Epstein,01,,,,
SP,2015,AHS,AHSE 4190,"Arts, Humanities, Social Sciences Capstone",T 10:50-12:20p,CC214,4,15.0,Epstein,02,,,,
SP,2015,DSN,ENGR 2250,User Oriented Collaborative Design,MR 3:20-6:00p,AC204; MH120,4,32.0,Linder; Stolk; Mur-Miranda; Hendren; Ben Ur; Staff,01,,,,
SP,2015,DSN,ENGR 2250,User Oriented Collaborative Design,MR 3:20-6:00p,AC206; MH120,4,32.0,Linder; Stolk; Mur-Miranda; Hendren; Ben Ur; Staff,02,,,,
SP,2015,DSN,ENGR 2250,User Oriented Collaborative Design,MR 3:20-6:00p,AC209; MH120,4,32.0,Linder; Stolk; Mur-Miranda; Hendren; Ben Ur; Staff,03,,,,
SP,2015,DSN,ENGR 3210,Sustainable Design,TF 1:30-3:10p,AC213,4,25.0,Linder,01,,,,
SP,2015,DSN,ENGR 3260,Design for Manufacturing,MR 9-10:40a,AC128,4,25.0,Tong,01,,,Tentative Offering,
SP,2015,DSN,ENGR 3290,Affordable Design and Entrepreneurship,T 3:30-6:30p,AC213,4,12.0,Linder,01,,,"Note: enroll in this section if you are taking the course as a
design depth; WAITLIST Available",
SP,2015,DSN,ENGR 3299,Special Topics in Design Engineering:  Investigating Normal: Adaptive and Assistive Technologies,MR 10:50- 12:30p,AC213,4,22.0,Hendren,01,,,Waitlist Available,
SP,2015,E!,AHSE 1515,Products and Markets,T 9-12:30p; R 9- 10:40a,AC318; MH120,4,28.0,Neeley; Hoover; Lynch; Pratt; Brand; Hopper,01,,,Note: non-standard pattern,
SP,2015,E!,AHSE 1515,Products and Markets,T 9-12:30p; R 9- 10:40a,AC326; MH120,4,28.0,Neeley; Hoover; Lynch; Pratt; Brand; Hopper,02,,,Note: non-standard pattern,
SP,2015,E!,AHSE 1515,Products and Markets,T 9-12:30p; R 9- 10:40a,AC328; MH120,4,28.0,Neeley; Hoover; Lynch; Pratt; Brand; Hopper,03,,,Note: non-standard pattern,
SP,2015,E!,AHSE 3599,Special Topics in Entrepreneurship:  Intellectual Property Protection for Innovative Designs,R 3:20-5:00p,AC318,2,15.0,Covello,01,,,Full Semester Offering,
SP,2015,E!,AHSE 4590,Entrepreneurship Capstone,TF 1:30-3:10p,AC328,4,20.0,Brand,01,,,Waitlist Available,
SP,2015,E:BE,ENGR 3640,Tissue Engineering,MR 1-3:10p,AC404; AC417,4,12.0,Sarang-Sieminski,01,,,Waitlist Available,
SP,2015,E:C,ENGR 3599,Special Topics in Computing: Computer Networks,MR 10:50- 12:30p,AC128,4,25.0,Morrow,01,,,,
SP,2015,E:C,ENGR 2510,Software Design,MR 1:30-3:10p,AC326,4,35.0,Ruvolo; Hill,01,,,,
SP,2015,E:C,ENGR 2510,Software Design,MR 3:20-5:00p,AC326,4,35.0,Ruvolo; Hill,02,,,,
SP,2015,E:C,ENGR 3520,Foundations of Computer Science,"MR 6:30-
8:10pm",AC128,4,30.0,Pucella,01,,,Waitlist Available,
SP,2015,E:MS,ENGR 3610,Biomedical Materials,MR 9:00-10:40p,AC406; AC413; AC417,4,20.0,Chachra,01,,,,
SP,2015,ECE,ENGR 2410,Signals and Systems,MR 10:50- 12:30p,AC304,4,32.0,Mur-Miranda; Downey; Govindasamy,01,,,,
SP,2015,ECE,ENGR 2420,Introduction to Microelectronic Circuits with LAB,TRF 9-10:40a,AC304,4,48.0,Minch,01,,,,
SP,2015,ECE,ENGR 3415,Digital Signal Processing,TF 1:30-3:10p,AC304,4,25.0,Dabby,01,,,,
SP,2015,ECE,ENGR 3430,EE Prototyping,MR 3:20-6:00p,AC304,4,24.0,Lundberg,01,,,,
SP,2015,ECE,ENGR 3450,Semiconductor Devices,TF 10:50- 12:30p,AC126,4,20.0,"Kerns, S; Kerns, D",01,,,,
SP,2015,ENGR,ENGR 1199,"Special Topics in Engineering: Introduction to the Microelectronics, Nanotechnology and MEMS Revolution(s)",TF 1:30-3:10p,AC126,4,12.0,"Kerns, S; Kerns, D",01,,,,
SP,2015,ENGR,ENGR 1199A,Special Topics in Engineering: Linear Systems Lab,R 3:20-5:30pm,AC428,2,25.0,Storey,01,,,Full Semester Offering,
SP,2015,ENGR,ENGR 1330,Fundamentals of Machine Shop Operations,W 12:30-4:30p,AC104,4,6.0,Andruskiewicz,01,,,,
SP,2015,ENGR,ENGR 2199,Special Topics in Engineering: Applications of Microfluidics,T 3:20-6:00p,AC428,4,25.0,Irimia; Storey,01,,,Note: contingent on demand,
SP,2015,ENGR,ENGR 2210,Principles of Engineering,MR 1:30-3:10p,AC306,4,28.0,Govindasamy,01,,,,
SP,2015,ENGR,ENGR 3199,Special Topics in Engineering:  Designing Resources for Empowerment and Making (DREAM),TF 1:30-3:10p,AC109,4,25.0,Millner,01,,,,
SP,2015,ENGR,ENGR 3199A,Special Topics in Engineering: Elecanisms,M 9-12:30p; R 10:50-12:30p,AC306,4,25.0,Hoover; Minch,01,,,Waitlist Available,
SP,2015,ENGR,ENGR 4190,Senior Capstone Program in Engineering (SCOPE),W 9-10:40a; 12:30-6:00p,varies,4,,Sarang-Sieminski; Minch; Bennett; Barrett; Lee; Govindasamy; Ruvolo; Coats; Downey; Stein; Christianson; Millner,01-14,,,"Note: enroll in the same section you are presently in for Fall
2014",
SP,2015,ENGR,ENGR 4290,Affordable Design and Entrepreneurship,T 3:30-6:30p,AC213,4,15.0,Linder,01,,,"Note: enroll in this section if you are taking this course as your
capstone",
SP,2015,INTEGRAT ED,"AHSE 2141 /
ENGR 2141",Engineering for Humanity,M 1:30-3:10p; W 1-4:00p,AC109,2+2,18.0,Ben Ur; Lynch,01,,,,
SP,2015,INTEGRAT ED,AHSE 2199A / SCI 2099A,"Special Topics in AHS and Science: Paradigms, Predictions and Joules - Historical and Scientific Approach to Energy and the Environment",T 3:30-8:00pm,"at Olin: AC326
/ will also meet at Wellesley",3+3,9.0,Martello,01,,,Waitlist Available,
SP,2015,INTEGRAT ED,MTH 2188A / ENGR 2199A,"Designated Alternative in Engineering and Mathematics:
Data Science",TF 10:50-12:30p,AC417,2 + 2,25.0,Downey,01,,,Note: satisfies ProbStat requirement; WAITLIST Available,
SP,2015,ME,ENGR 2320,Mechanics of Solids and Structures,M 9-10:00a; WF 9-10:40a,AC328,4,42.0,Lee,01,,,Waitlist Available,
SP,2015,ME,ENGR 2330,Introduction to Mechanical Prototyping,TF 1:30-3:10p,AC309,4,25.0,Barrett,01,,,Waitlist Available,
SP,2015,ME,ENGR 2350,Thermodynamics,MR 1:30-3:10p,AC318,4,25.0,Townsend; Manno,01,,,Waitlist Available,
SP,2015,ME,ENGR 3330,Mechanical Design,TF 10:50- 12:30p,AC309,4,25.0,Barrett,01,,,Waitlist Available,
SP,2015,ME,ENGR 3345,Mechanical and Aerospace Systems,MR 10:50- 12:30p,AC109,4,15.0,Lee,01,,,Waitlist Available,
SP,2015,ME,ENGR 3370,Controls,MR 1:30-3:10p,AC304,4,25.0,Lundberg,01,,,,
SP,2015,ME,ENGR 3392,Robotics Systems Integration,MR 10:50- 12:30p,AC309,4,25.0,Bennett,01,,,,
SP,2015,MTH,MTH 2130,Probability and Statistics,MR 9-10:40a,AC213,2,25.0,Patel,01,,,Session I,
SP,2015,MTH,MTH 2199,Special Topics in Mathematics:  A Mathematical Introduction to Cryptography,MR 1:30-3:10p,AC128,4,25.0,Patel,01,,,,
SP,2015,MTH,MTH 2199A,Special Topics in Mathematics:  Structure in Randomness: A Mathematical Perspective,MR 9-10:40a,AC213,2,25.0,Patel,01,,,Session II,
SP,2015,MTH,MTH 2210,Linearity I,W 9-10:40a; F 9- 12:30p,"2nd Floor Campus Center; CC209, 210, 211, 213, 214",4,90.0,Adams; Hoffman; Storey,01,,,Note: non-standard pattern,
SP,2015,MTH,MTH 3120,Partial Differential Equations,TF 1:30-3:10p,AC326,4,28.0,Hoffman,01,,,,
SP,2015,SCI,SCI 1130,Mechanics: Theoretical / Experimental Approach,MR 10:50- 12:30p,AC318,4,30.0,Zastavker,A1,,,Waitlist Available,
SP,2015,SCI,SCI 1130,Mechanics: Modeling and Simulation Approach,MR 10:50- 12:30p,AC328,4,30.0,Somerville,C1,,,Waitlist Available,
SP,2015,SCI,SCI 1130,Mechanics: Modeling and Simulation Approach,MR 1:30-3:10p,AC328,4,30.0,Somerville,C2,,,Waitlist Available,
SP,2015,SCI,SCI 1210,Principles of Modern Biology (with Lab): Human Genetics and Genomics,TF 1:30-3:10p; W 12:30-3:10p,AC318; AC406,4,24.0,Donis-Keller,01,,,Waitlist Available,
SP,2015,SCI,SCI 1210,Principles of Modern Biology (with Lab),TF 1:30-3:10p; T 3:20-6p,AC417; AC406,4,24.0,Huang,02,,,Waitlist Available,
SP,2015,SCI,SCI 1410,Materials Science and Solid State Chemistry (with Lab),MR 3:20-6:00p,AC413,4,21.0,Christianson,01,,,Waitlist Available,
SP,2015,SCI,SCI 1410,"Materials Science and Solid State Chemistry (with Lab):
Environmental and Societal Impact of Materials",TW 3:20-6:00p,AC413,4,21.0,Stolk,B1,,,Waitlist Available,
SP,2015,SCI,SCI 2130,Quantum Physics,TF 1:30-3:10p,AC113,4,25.0,Holt,01,,,,
SP,2015,SCI,SCI 2145,High Energy Astrophyics,TF 10:50- 12:30p,AC113,2,25.0,Holt,01,,,Session I,
SP,2015,SCI,SCI 3130,Advanced Classical Mechanics,MR 1:30-3:10p,MH373,4,30.0,Zastavker,01,,,,
SP,2015,SEM,SEM 101,Seminar:  Product Management,W 6:30-9:00p,AC318,1,25.0,Chisa,S1,,,,
SP,2015,SEM,SEM 102,Seminar:  Olin Workshop on the Library,R 6:30-8:30p,The Library,1,25.0,Goldenson,S2,,,,
SP,2015,SEM,SEM 103,Seminar:  Big Ideas in Pedagogy and Educational Technology Trends,T 6:30-8:30p,AC318,1,25.0,Morales,S2,,,,
SP,2015,SUST,SUST 3301,Sustainability Certificate Synthesis Course,R 3:30-6:30p,AC213,4,15.0,"Linder; Higgins, Monica (Wellesley)",01,,,,
SP,2015,,AWAY 1000,Study Away Program,,,12,,Administration,01,,,,
SP,2015,,OIP 1000,The Olin Internship Practicum,,,1,,Phelps,01,,,,
SP,2016,AHS,AHSE 0112,The Olin Conductorless Orchestra,R 6:45-9:00pm,AC318; AC305,1,25,Dabby,01,,,,
SP,2016,AHS,AHSE 2199A,"Special Topics in Arts, Humanities and Social Sciences:
Narrative Psychology",MR 11:10- 12:20pm,at Wellesley,4,5,Adler,01,,,,
SP,2016,AHS,AHSE 2199B,"Special Topics in Arts, Humanities and Social Sciences: World Creation as Cultural Commentary",MR 1:30-3:10pm,AC318,2,15,Vitols,01,,,"Session I; features student led teaching from Ben Kahle, '16",
SP,2016,AHS,AHSE 2199C,"Special Topics in Arts, Humanities and Social Sciences: Virtualities: An Introduction to Video Gaming History and Theory",MR 1:30-3:10pm,AC318,2,15,Vitols,01,,,Session II,
SP,2016,AHS,AHSE 2199E,"Special Topics in Arts, Humanities and Social Sciences: Designing the 21st Century Engineer: Leadership, Values,
Innovation",T 5:30-7pm,CC209,2,15,"Gentile, Martello",01,,,Offered Using Experimental Grading,
SP,2016,AHS,AHSE 2199F,"Special Topics in Arts, Humanities and Social Sciences: What's Your Story? Narrative with Purpose",M 9-10:40am,AC417,2,20,"Epstein, Zastavker",01,,,Full Semester Offering; Offered Using Experimental Grading,
SP,2016,AHS,AHSE 3100,Issues in Leadership and Ethics,R 6-8:00pm,AC326,2,8,"Miller, R.",01,,,CANCELLED,
SP,2016,AHS,AHSE 3190,"Arts, Humanities, Social Sciences Capstone Preparatory Workshop",,,1,20,Epstein,01,,,,
SP,2016,AHS,AHSE 4190,"Arts, Humanities, Social Sciences Capstone",T 9:10-10:40am,AC417,4,15,Epstein,01,,,,
SP,2016,AHS,AHSE 4190,"Arts, Humanities, Social Sciences Capstone",T 10:50-12:20pm,AC417,4,15,Epstein,02,,,,
SP,2016,CROSSLIST,ENGR 2620,Biomechanics,MR 1:30-3:10pm,AC304,4,12,Zastavker,01,,,Students should choose ENGR or SCI offering for enrollment depending on the type of credit they desire to earn. Your decision at registration is not reversible.  Offered using Experimental Grading,
SP,2016,,SCI2220,,,,,,,01,,,,
SP,2016,DSN,ENGR 2250,User Oriented Collaborative Design,TF 9:50-12:30pm,AC204; MH120,4,32,"Hendren, Adler, Ben Ur, Slutsky, Stein,  Strong",01,,,,
SP,2016,DSN,ENGR 2250,User Oriented Collaborative Design,TF 9:50-12:30pm,AC206; MH120,4,32,"Hendren, Adler, Ben Ur, Slutsky, Stein,  Strong",02,,,,
SP,2016,DSN,ENGR 2250,User Oriented Collaborative Design,TF 9:50-12:30pm,AC209; MH120,4,32,"Hendren, Adler, Ben Ur, Slutsky, Stein,  Strong",03,,,,
SP,2016,DSN,ENGR 3210,Sustainable Design,MR 3:20-5pm,AC213,4,25,Linder,01,,,DESIGN Depth Offering,
SP,2016,DSN,ENGR 3290,Affordable Design and Entrepreneurship,T 3:30-6:30pm,AC213,4,15,"Linder, Govindasamy, Mur- Miranda",01,,,DESIGN Depth Offering,
SP,2016,E!,AHSE 1515,Products and Markets,TF 9-12:30pm,AC318,4,28,"Neeley, Hoover, Rubenstein, Woodard, Staff",01,,,Note: non-standard pattern,
SP,2016,E!,AHSE 1515,Products and Markets,TF 9-12:30pm,AC326,4,28,"Neeley, Hoover, Rubenstein, Woodard, Staff",02,,,Note: non-standard pattern,
SP,2016,E!,AHSE 1515,Products and Markets,TF 9-12:30pm,AC328,4,28,"Neeley, Hoover, Rubenstein, Woodard, Staff",03,,,Note: non-standard pattern,
SP,2016,E!,AHSE 4590,Entrepreneurship Capstone,TF 1:30-3:10pm,CC214,4,15,Neeley,01,,,Waitlist Available,
SP,2016,E:C,ENGR 2510,Software Design,MR 1:30-3:10pm,AC326,4,25,"Hill, Ruvolo",01,,,,
SP,2016,E:C,ENGR 2510,Software Design,MR 3:20-5:00pm,AC326,4,25,"Hill, Ruvolo",02,,,,
SP,2016,E:C,ENGR 3520,Foundations of Computer Science,R 4-6:30pm,AC318,4,24,Pucella,01,,,Waitlist Available,
SP,2016,E:C,ENGR 3599,Special Topics in Computing: Computer Networks,MR 3:20-5pm,AC328,4,25,Morrow,01,,,,
SP,2016,E:MS,ENGR 3610,Biomedical Materials,MR 10:50- 12:30pm,AC406; AC413; AC417,4,20,Chachra,01,,,"E: BE, E:MS and ME elective",
SP,2016,ECE,ENGR 2410,Signals and Systems,MR 3:20-5:00pm,AC304,4,32,Mur-Miranda,01,,,,
SP,2016,ECE,ENGR 2420,Introduction to Microelectronic Circuits with LAB,MR 1:30-3:10pm; R 9-10:40am,AC309,4,28,Minch,01,,,,
SP,2016,ECE,ENGR 3415,Digital Signal Processing,TF 1:30-3:10pm,AC304,4,25,Dabby,01,,,,
SP,2016,ECE,ENGR 3440,Special Topics in Electrical and Computer Engineering: Principles of Wireless Communication,TF 10:50-12:30pm,AC304,4,24,Govindasamy,01,,,ECE Advanced Elective,
SP,2016,ENGR,ENGR 1330,Fundamentals of Machine Shop Operations,W 12:30-4:30pm,AC104,4,6,Andruskiewicz,01,,,,
SP,2016,ENGR,ENGR 2199,Special Topics in Engineering: Designing Resources for Empowerment and Making (DREAM),TF 1:30-3:10pm,AC213,4,25,Millner,01,,,,
SP,2016,ENGR,ENGR 3110,Elecanisms,M 9-12:30p; R 10:50-12:30pm,AC306,4,25,Hoover; Minch,01,,,Waitlist Available,
SP,2016,ENGR,ENGR 4290,Affordable Design and Entrepreneurship,T 3:30-6:30pm,AC213,4,15,"Linder; Govindasamy, Mur- Miranda",01,,,Engineering Capstone Option,
SP,2016,ENGR,ENGR4190,Senior Capstone Program in Engineering (SCOPE),"W 9-10:40a; 12:30-
6pm",,12,99,"Lee; Strong, Hill, Barrett, Bennett, Ruvolo, Christianson, Minch, Storey, Millner, Woodard, Somerville, Geddes",01-14,,,enroll in the same section number you are presently in for Fall 2015,
SP,2016,INTEGRATED,"AHSE 2199 /
SCI 1310","Special Topics in AHS and Science: Chemistry in Context: Environmental Milestones, Opportunities, and the Human
Connection","TF 1:30-3:10; W 1-
5pm",AC328; AC409,4 + 4,24,"Hersey, Martello",01,,,,
SP,2016,,"AHSE 2199D 
/SCI 2099D","Special Topics in AHS and Science: The Intersection of Art, Biology and Technology",MR 10:50- 12:30pm; W 12:30-,"AC313; AC406
Wed",2 + 2,15,Donis-Keller,01,,,CANCELLED,
SP,2016,,,,3:10pm,,,,,,,,,
SP,2016,,CIE 2016A,Currriculum Innovation Experiment: Quantitative Engineering Analysis I,MR 9-12:30pm,AC109,8,tbd,"Geddes, Somerville, Lee, Christianson,Govindasamy",01,,,"Enrollment Based on Lottery; First Year Students Only; Offered
Using Experimental Grading",
SP,2016,,"MTH 2131 /
ENGR 3531",Data Science,TF 1:30-3:10pm,AC326,2 + 2,25,Ruvolo,01,,,PROB/STAT Designated Alternative,
SP,2016,,MTH 2132 / SCI 2032,Bayesian Inference and Reasoning,TF 10:50-12:30pm,AC113,2+2,32,Mahajan,01,,,PROB/STAT Designated Alternative,
SP,2016,ME,ENGR 2320,Mechanics of Solids and Structures,MR 1:30-3:10p; W 9:30-10:30am,AC328; Wed AC113,4,32,Lee,01,,,Waitlist Available,
SP,2016,ME,ENGR 2330,Introduction to Mechanical Prototyping,MR 1:30-3:10pm,AC128,4,25,Barrett,01,,,Waitlist Available,
SP,2016,ME,ENGR 2350,Thermodynamics,MR 9-10:40am,AC318,4,25,Townsend,01,,,Waitlist Available,
SP,2016,ME,ENGR 3392,Robotics Systems Integration,TF 9-10:40am,AC128,4,25,Bennett,01,,,,
SP,2016,ME,ENGR 3399,Special Topics in Mechanical Engineering:  Bicycle Dynamics,TF 10:50-12:30pm,AC428,4,15,Storey,01,,,ME Advanced Elective; Waitlist AVAILABLE              CANCELLED,
SP,2016,MTH,MTH 2110,Discrete Math,MR 9-10:40am,AC304,4,30,Patel,01,,,Waitlist AVAILABLE,
SP,2016,MTH,MTH2130,Probability and Statistics,MR 10:50- 12:30pm,AC304,2,32,Patel,01,,,Session I,
SP,2016,MTH,MTH 2210,Linearity I,MWR 9-10:40am,AC326; AC328,4,48,"Hoffman, Mur-Miranda",01,,,,
SP,2016,MTH,MTH 3120,Partial Differential Equations,TF 1:30-3:10pm,AC318,4,28,Hoffman,01,,,,
SP,2016,MTH,MTH 3150,Numerical Methods and Scientific Computing,TF 9-10:40am,AC304,4,28,Storey,01,,,,
SP,2016,SCI,SCI 1130,Mechanics: A Theoretical Approach,MR 10:50- 12:30pm,AC318,4,40,Zastavker,A1,,,Waitlist Available,
SP,2016,SCI,SCI 1210,Principles of Modern Biology (with Lab): Human Genetics and Genomics,MR 1:30-3:10pm; W 3:20-6:00pm,AC313; AC406,4,24,Donis-Keller,01,,,Waitlist Available,
SP,2016,SCI,SCI 1210,Principles of Modern Biology (with Lab): Think like a Biologist,TF 1:30-3:10pm; T 3:20-6pm,AC417; AC406,4,24,Huang,02,,,Waitlist Available,
SP,2016,SCI,SCI 1410,Introduction to Material Science and Solid State Chemistry,MR 3:20-6:00pm,AC413,4,21,Christianson,01,,,Waitlist Available,
SP,2016,SCI,SCI 2130,Quantum Physics,TF 1:30-3:10pm,AC113,4,25,Holt,01,,,This course may satisfy a Physics Foundation,
SP,2016,SCI,SCI 2140,Relativity,TF 9-10:40am,AC113,2,25,Holt,01,,,Session I,
SP,2016,SCI,SCI 2214,Microbial Diversity,W 1-4pm,AC417; AC404,4,24,Huang,01,,,,
SP,2016,SEM,SEM 105,Industrial Media Super-Taster,M 6:30-8:30pm,AC104 & 1st Flr Hall,1,7,Betsch; Pierce,S1,,,Waitlist Available,
SP,2016,SEM,SEM 201,An Introduction to Product Design and Engineering in a Large(r) Corporate Environment,R 6:30-8:30p,AC326,1,15,Tsang,S1,,,Waitlist Available,
SP,2016,SEM,SEM 503,Introduction to Embedded Software,R 7-9:00pm,AC328,1,15,Ting,S1,,,Waitlist Available,
SP,2016,ADMIN,AWAY 1000,Study Away Program,,,12,,Administration,01,,,,
SP,2016,ADMIN,OIP 1000,The Olin Internship Practicum,,,1,,Phelps,01,,,,
SP,2014,AHS,AHSE 0112,The Olin Conductorless Orchestra,R 6:45-9pm,"AC304, 305,
318",1,30,Dabby,01,,,,
SP,2014,AHS,AHSE 2199,"Special Topics in Arts, Humanities, Social Sciences: Eco- Docs: Environmental Activism in Documentary Cinema",TF 9-10:40am,AC128,4,24,Vitols,01,,,,
SP,2014,AHS,AHSE 2199A,"Special Topics in Arts, Humanities, Social Sciences: Critical Reflective Writing",T 10:50-12:30pm,CC214,2,24,Zastavker Epstein,01,,,FULL Semester Offering,
SP,2014,AHS,AHSE 2199B,"Special Topics in Arts, Humanities, Social Sciences:
Narrative Psychology",MR 11:10- 12:20pm,Wellesley College,4,5 Olin seats,Adler,01,,,At Wellesley. Enroll with permission of instructor.,
SP,2014,AHS,AHSE 3100,Issues in Leadership and Ethics,R 6:00-8pm,AC326,2,8 Olin seats,"Miller, R.",01,,,,
SP,2014,AHS,AHSE 3190,"Arts, Humanities, Social Sciences Capstone Preparatory Workshop",,,1,20,Epstein,01,,,"Required if you plan on completing an AHS Capstone Project
(AHSE4190)",
SP,2014,AHS,AHSE 4190,"Arts, Humanities, Social Sciences Capstone",M 9:10-10:40am,CC214,4,30,Epstein,01,,,,
SP,2014,AHS,AHSE 4190,"Arts, Humanities, Social Sciences Capstone",M 10:50-12:20pm,CC214,4,30,Epstein,02,,,,
SP,2014,DSN,ENGR 2250,User Oriented Collaborative Design,MR 3:20-6pm,MH120; AC204,4,30,Linder; Adler; Stein; Millner; Ben-Ur; Bator,01,,,,
SP,2014,DSN,ENGR 2250,User Oriented Collaborative Design,MR 3:20-6pm,MH120; AC206,4,30,,02,,,,
SP,2014,DSN,ENGR 2250,User Oriented Collaborative Design,MR 3:20-6pm,MH120; AC209,4,30,,03,,,,
SP,2014,DSN,ENGR 3260,Design for Manufacturing,TF 9-10:40am,AC309,4,25,Tong,01,,,Design Depth Option; WAITLIST Available,
SP,2014,DSN,ENGR 3299,Special Topics in Design: Design of Energy Systems,TF 1:30-3:10pm,AC213,4,24,Mechtenberg,01,,,Design Depth Option,
SP,2014,DSN / ENGR,ENGR 3290,Affordable Design and Entrepreneurship (as a Design Depth),T 3:30-6:30pm,AC213,4,15,Linder; Mechtenberg,01,,,Design Depth Option; WAITLIST Available,
SP,2014,DSN / ENGR,ENGR 4290,Affordable Design and Entrepreneurship (as a Capstone),T 3:30-6:30pm,AC213,4,12,Linder; Mechtenberg,01,,,WAITLIST Available,
SP,2014,E!,AHSE 1500,The Entrepreneurial Initiative,MR 10:50- 12:30pm,AC328,4,30,Neeley,01,,,,
SP,2014,E!,AHSE 4590,Entrepreneurship Capstone,MR 9-10:40am,CC210,4,15,Brand,01,,,,
SP,2014,E:BE,ENGR 3620,Cellular Bioengineering,MR 10:50- 12:30pm,AC417,4,18,Sarang- Sieminski,01,,,,
SP,2014,E:C,ENGR 2510,Software Design,MR 3:20-5pm,AC326,4,25,Ruvolo,01,,,Small WAITLIST Available (5),
